user_id, session_id, timestamp          , country     , region      , page    , action            , time_spent, device , traffic_source, service        , converted, engagement_level, user_type
     73,      26309, 2024-01-02 08:24:00, Nigeria     , Lagos       , Home    , Scroll            ,        119, Mobile , Direct        , Cloud Security ,         0, Low             , New
    407,      37920, 2024-06-03 14:39:00, UK          , London      , Blog    , Page View         ,        172, Mobile , Social Media  , Data Protection,         0, Medium          , New
    811,      65932, 2024-04-22 06:57:00, Nigeria     , Lagos       , About   , Demo Request      ,         70, Mobile , Direct        , Risk Assessment,         1, Low             , New
   1038,      38107, 2024-04-02 11:07:00, UK          , London      , Pricing , Page View         ,         84, Mobile , Organic       , Data Protection,         0, Low             , Returning
    416,      18173, 2024-05-02 09:06:00, Botswana    , Gaborone    , Services, Click             ,        266, Desktop, Social Media  , Risk Assessment,         0, High            , New
     30,      46937, 2024-01-17 04:18:00, Nigeria     , Lagos       , Pricing , Page View         ,         58, Desktop, Paid Ads      , Data Protection,         0, Low             , Returning
   1079,      65839, 2024-04-24 05:37:00, Botswana    , Gaborone    , Services, Page View         ,         75, Mobile , Organic       , Risk Assessment,         0, Low             , New
   1016,      67571, 2024-03-21 01:26:00, South Africa, Johannesburg, Blog    , Page View         ,        292, Desktop, Paid Ads      , Data Protection,         0, High            , New
    411,      47149, 2024-01-18 12:53:00, India       , Mumbai      , Pricing , Demo Request      ,         60, Mobile , Paid Ads      , Data Protection,         1, Low             , Returning
   1093,      20773, 2024-06-11 04:43:00, India       , Mumbai      , Home    , Page View         ,        111, Desktop, Organic       , Cloud Security ,         0, Low             , New
    118,      97958, 2024-02-14 05:06:00, India       , Mumbai      , Services, Page View         ,        383, Desktop, Social Media  , Cloud Security ,         0, High            , New
    820,      60254, 2024-05-22 23:06:00, South Africa, Johannesburg, Pricing , Page View         ,        215, Desktop, Organic       , AI Security    ,         0, Medium          , New
    411,      12200, 2024-05-27 14:49:00, India       , Mumbai      , Pricing , Page View         ,        126, Desktop, Social Media  , Cloud Security ,         0, Medium          , Returning
    678,      53791, 2024-04-09 19:44:00, UK          , London      , Services, Demo Request      ,         62, Mobile , Paid Ads      , Cloud Security ,         1, Low             , Returning
    696,      49410, 2024-01-11 12:20:00, South Africa, Johannesburg, Home    , Click             ,         74, Mobile , Social Media  , Data Protection,         0, Low             , Returning
    365,      83025, 2024-06-05 15:06:00, South Africa, Johannesburg, Blog    , Page View         ,        379, Desktop, Social Media  , Data Protection,         0, High            , New
    856,      90482, 2024-04-27 20:07:00, USA         , New York    , Contact , Scroll            ,        260, Desktop, Direct        , Risk Assessment,         0, High            , New
    152,      34478, 2024-03-13 11:55:00, South Africa, Johannesburg, Home    , Page View         ,         43, Mobile , Direct        , AI Security    ,         0, Low             , New
    406,      64986, 2024-06-14 19:19:00, Kenya       , Nairobi     , Blog    , Page View         ,        114, Mobile , Paid Ads      , Data Protection,         0, Low             , New
    398,      16895, 2024-06-15 20:07:00, USA         , New York    , Home    , Page View         ,         87, Mobile , Organic       , Cloud Security ,         0, Low             , New
    523,      47217, 2024-06-14 19:39:00, UK          , London      , Home    , Scroll            ,         48, Desktop, Paid Ads      , Risk Assessment,         0, Low             , New
    536,      69562, 2024-02-25 19:31:00, USA         , New York    , Pricing , Click             ,        166, Desktop, Organic       , Data Protection,         0, Medium          , New
    615,      11125, 2024-03-01 16:12:00, India       , Mumbai      , Contact , Demo Request      ,        106, Mobile , Paid Ads      , AI Security    ,         1, Low             , Returning
    880,      91019, 2024-01-03 08:27:00, India       , Mumbai      , About   , Page View         ,         97, Mobile , Organic       , AI Security    ,         0, Low             , New
    378,      62005, 2024-05-29 05:46:00, Nigeria     , Lagos       , About   , Page View         ,        385, Desktop, Organic       , Data Protection,         0, High            , Returning
    984,      47227, 2024-02-22 09:46:00, UK          , London      , Pricing , Demo Request      ,        330, Desktop, Direct        , Data Protection,         1, High            , Returning
    330,      21173, 2024-02-22 08:08:00, Botswana    , Gaborone    , Pricing , Page View         ,        158, Mobile , Social Media  , Risk Assessment,         0, Medium          , Returning
    881,      12714, 2024-06-07 17:35:00, Kenya       , Nairobi     , Contact , Page View         ,         30, Desktop, Organic       , Data Protection,         0, Low             , New
    291,      35814, 2024-04-19 04:28:00, South Africa, Johannesburg, Home    , Page View         ,        184, Desktop, Organic       , AI Security    ,         0, Medium          , Returning
    862,      82304, 2024-03-03 22:07:00, Kenya       , Nairobi     , Pricing , Page View         ,         34, Desktop, Paid Ads      , Data Protection,         0, Low             , New
    460,      48359, 2024-01-15 05:26:00, USA         , New York    , Services, Click             ,        234, Desktop, Paid Ads      , Risk Assessment,         0, Medium          , New
    542,      70882, 2024-04-25 18:41:00, UK          , London      , Blog    , Scroll            ,        155, Mobile , Organic       , Risk Assessment,         0, Medium          , New
     58,      69100, 2024-05-16 01:28:00, Kenya       , Nairobi     , Home    , Scroll            ,        136, Desktop, Social Media  , Risk Assessment,         0, Medium          , New
    512,      21450, 2024-03-30 05:26:00, Nigeria     , Lagos       , Services, Page View         ,         78, Desktop, Paid Ads      , Data Protection,         0, Low             , New
    366,      63224, 2024-02-15 07:32:00, USA         , New York    , Home    , Page View         ,         38, Desktop, Social Media  , Risk Assessment,         0, Low             , Returning
     34,      21742, 2024-06-26 21:51:00, Kenya       , Nairobi     , Pricing , Click             ,        125, Mobile , Paid Ads      , Risk Assessment,         0, Medium          , New
    115,      88924, 2024-06-07 16:22:00, UK          , London      , Services, Click             ,         13, Mobile , Paid Ads      , Risk Assessment,         0, Low             , New
    936,      83291, 2024-03-23 20:54:00, UK          , London      , Services, Scroll            ,         37, Desktop, Direct        , Risk Assessment,         0, Low             , Returning
    415,      75481, 2024-06-19 18:03:00, UK          , London      , Pricing , Page View         ,         95, Desktop, Organic       , Risk Assessment,         0, Low             , New
    619,      83208, 2024-04-22 20:15:00, UK          , London      , Blog    , Demo Request      ,        337, Desktop, Social Media  , AI Security    ,         1, High            , New
    986,      73435, 2024-03-05 00:36:00, Nigeria     , Lagos       , Home    , Demo Request      ,        123, Desktop, Social Media  , Data Protection,         1, Medium          , New
     17,      40014, 2024-01-23 03:53:00, India       , Mumbai      , Blog    , Page View         ,        150, Mobile , Social Media  , AI Security    ,         0, Medium          , New
    278,      54740, 2024-06-10 11:15:00, Nigeria     , Lagos       , Services, Page View         ,        269, Desktop, Organic       , Risk Assessment,         0, High            , New
     76,      81288, 2024-04-18 21:23:00, Botswana    , Gaborone    , Home    , Click             ,        387, Desktop, Direct        , AI Security    ,         0, High            , New
   1134,      37358, 2024-03-26 08:53:00, Nigeria     , Lagos       , Contact , Page View         ,        322, Desktop, Direct        , Cloud Security ,         0, High            , Returning
    392,      92335, 2024-05-19 05:03:00, South Africa, Johannesburg, Blog    , Click             ,        198, Desktop, Organic       , AI Security    ,         0, Medium          , New
     74,      39004, 2024-03-25 15:43:00, USA         , New York    , Services, Page View         ,        363, Desktop, Paid Ads      , Risk Assessment,         0, High            , New
    720,      57778, 2024-03-04 05:26:00, India       , Mumbai      , Pricing , Scroll            ,        119, Mobile , Direct        , Cloud Security ,         0, Low             , Returning
